Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
71.6916666666667;1140072726.0503;1241140881.36676;1394980825.26348;79030991.9679521;89952739.7921164;76078561.6735851;0.069321009232235;0.0724758495530816;0.0545373529842
72.6291666666667;1135830171.06928;1240178089.24786;1364977457.6851;84501267.7502845;90221421.0812549;84159206.0867754;0.0743960408013587;0.072748762345876;0.0616561142551785
73.5708333333333;1116503845.15642;1216264838.82339;1355500709.29147;84004027.3739878;93900540.9075663;72802141.5950883;0.0752384577432592;0.0772040249049749;0.0537086709701115
74.6791666666667;1090203781.4425;1210043649.58835;1348097950.72431;79310821.4623545;82264088.9297251;76402289.2633573;0.0727486207738285;0.0679843978832591;0.056674137975143
75.65;1094211533.45157;1203168483.60581;1343254285.66337;87070972.1976794;81953735.844381;81395735.4512989;0.0795741678238609;0.0681149290070927;0.0605959246287472
76.5833333333333;1097513105.51239;1195039132.3937;1331830524.73192;79436931.4778918;83196850.2604238;72103994.1233312;0.0723790277117516;0.0696185154152887;0.0541390160267163
77.5083333333333;1085133426.17668;1187777707.07854;1334700926.74211;73588925.2974981;80878352.7523632;69363819.6955293;0.0678155547717101;0.0680921625910049;0.0519695598510149
78.475;1076961399.169;1178216323.51242;1307359056.0062;76355366.85744;78430663.346203;64818524.6687365;0.070898889149005;0.0665672863132562;0.049579741977501
79.4;1069782813.73643;1184365438.44344;1312520399.80997;79959765.2191038;81834476.2844965;75625209.431441;0.0747439238996821;0.0690956301393326;0.0576183116410154
80.4375;1071447652.17125;1170341247.51403;1289838801.94395;84824893.1184758;75545954.1489406;67065142.6482883;0.0791684903565577;0.0645503645277911;0.0519949799519232
81.4166666666667;1052331977.44036;1158782047.40838;1290551965.80925;76799736.2537948;81901722.7519675;77348172.3503383;0.0729805212615496;0.0706791436190617;0.059934178862636
82.375;1044524102.13461;1149962162.65871;1276190658.93964;71736518.5349139;79496252.8481319;69065112.6092673;0.0686786627405839;0.0691294508893551;0.0541181775038631
83.2916666666667;1039999773.21376;1138920471.6738;1256869622.04324;79834878.6415801;77179082.7363726;74689796.1196039;0.0767643231256467;0.0677651202659894;0.0594252536696559
84.3;1037808272.15143;1126093390.61796;1255408030.16148;90374582.9932863;74697182.2281442;78163682.3107826;0.0870821570981843;0.0663330260620333;0.0622615758644852
85.1875;1024425915.30987;1126731386.35356;1246708741.5764;85041809.815589;68119898.3030968;65958763.7690746;0.0830141140951763;0.0604579752797632;0.0529063136957498
86.1375;1023832700.16262;1114700860.00578;1233236884.97835;87260384.7951967;74801393.3247816;70453581.7631438;0.0852291441573776;0.0671044546645398;0.0571289933193821
87.0625;1014277828.20099;1107467168.56086;1223489007.28021;85537182.0668807;78739626.6571333;62043797.0498092;0.0843330887145553;0.0710988360580064;0.0507105471979118
87.9833333333333;999693402.32618;1084496549.00073;1222826334.91396;88011504.8260282;82685772.5500204;61056741.8546691;0.0880384972244838;0.0762434630393322;0.0499308365475832
88.9458333333333;985451500.892044;1087889943.87061;1202958419.95725;94747807.4401739;76806759.5705441;70648813.0418754;0.0961465961078825;0.0706015898053743;0.0587292227809387
89.8916666666667;971092851.511507;1071708294.559;1181286501.57953;89331189.0501127;75570991.5706835;66936861.0035201;0.0919903682856573;0.070514515894253;0.0566643747422975
90.7833333333333;969141381.556424;1066941504.61591;1179184107.67156;90048206.5130936;70105881.0551851;73273434.54461;0.0929154488981554;0.0657073332997976;0.0621390960647336
91.8041666666667;946146450.845272;1064597726.46745;1168090726.55701;95221510.583168;79290826.6106824;72315052.2418606;0.100641407572896;0.0744796129461833;0.061908763247365
92.7;937901929.609486;1039538489.43301;1147187721.60159;98815385.5056825;81255834.0240175;71878295.5476535;0.105357908312254;0.0781652962829078;0.0626560886193098
93.7958333333333;909272647.380358;1032611380.93289;1144401654.67999;102036914.017602;74924381.9033065;72401496.1409701;0.112218171646946;0.0725581601043538;0.0632658086825429
94.7083333333333;912092406.81814;1025856992.262;1143126126.06328;103782247.320015;83211703.1757738;65404970.8292414;0.113784794768836;0.0811143305581936;0.057215883127861
95.6791666666667;905001791.906238;1027636345.84188;1127799488.69188;110640943.712703;74455378.7192054;64047156.6280993;0.122254944357244;0.072453041409516;0.0567894889741323
96.775;894409186.829091;1009958636.52929;1118866868.87032;116286005.960555;80397697.990161;65049524.060075;0.130014324173949;0.0796049413136825;0.0581387525807721
97.825;845416231.744622;976845387.137211;1109599313.61387;131707472.386305;72031060.242386;70962883.5594332;0.155790091839744;0.0737384453986967;0.0639536116224814
98.9166666666667;825688986.682938;972115222.452636;1083262510.87046;139520056.045393;84922186.2175939;66456389.8389412;0.168974103198216;0.0873581487627939;0.061348370475352
99.925;811388484.555539;958125065.114676;1072915078.56601;101435789.343947;88877739.2909185;74250509.3111758;0.125015071417376;0.0927621482069055;0.0692044606274098
100.958333333333;798021812.552008;933917327.684141;1058981150.79265;145572829.903525;92071765.7392103;76293346.3603553;0.182417106417173;0.0985866339663309;0.0720441022989406
